"sbjCode","condit","distortion","Pattern_Token","Category","Response","Corr","rt","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"71","high","high","new_high",2,2,1,332,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"75","high","high","new_high",2,3,0,712,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"79","high","high","new_high",2,2,1,1017,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"83","high","high","new_high",2,2,1,4711,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"87","high","high","new_high",2,2,1,3220,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"91","high","high","new_high",2,1,0,1776,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"95","high","high","new_high",2,2,1,2554,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"99","high","high","new_high",2,1,0,1445,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"100","mixed","high","new_high",2,2,1,1978,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"104","mixed","high","new_high",2,2,1,0,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"108","mixed","high","new_high",2,1,0,3254,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"112","mixed","high","new_high",2,1,0,2516,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"116","mixed","high","new_high",2,2,1,3110,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"12","mixed","high","new_high",2,2,1,3142,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"16","mixed","high","new_high",2,1,0,2431,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"20","mixed","high","new_high",2,2,1,265,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"24","mixed","high","new_high",2,1,0,959,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"28","mixed","high","new_high",2,2,1,1921,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"32","mixed","high","new_high",2,2,1,867,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"36","mixed","high","new_high",2,1,0,3229,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"4","mixed","high","new_high",2,2,1,801,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"40","mixed","high","new_high",2,2,1,806,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"44","mixed","high","new_high",2,2,1,897,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"48","mixed","high","new_high",2,2,1,4245,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"52","mixed","high","new_high",2,2,1,10379,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"56","mixed","high","new_high",2,2,1,1863,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"60","mixed","high","new_high",2,3,0,2781,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"64","mixed","high","new_high",2,3,0,769,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"68","mixed","high","new_high",2,2,1,678,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
"72","mixed","high","new_high",2,1,0,0,0,23,0,10,14,-1,-14,20,-16,-1,-3,0,-14,10,-6,-2,13,2
