"rt","response","sbjCode","trial","pattern_1","pattern_2","item_label_1","item_label_2","file","trial_type","trial_index","time_elapsed","internal_node_id","date","time"
"11139","5","63","1","[{""x"":15,""y"":7},{""x"":2,""y"":-6},{""x"":-1,""y"":16},{""x"":-1,""y"":13},{""x"":-10,""y"":4},{""x"":15,""y"":-4},{""x"":5,""y"":5},{""x"":-12,""y"":6},{""x"":0,""y"":-7}]","[{""x"":6,""y"":7},{""x"":8,""y"":11},{""x"":4,""y"":-6},{""x"":-1,""y"":-12},{""x"":13,""y"":-11},{""x"":-4,""y"":2},{""x"":2,""y"":-9},{""x"":-8,""y"":-2},{""x"":2,""y"":-1}]","351_medium_1_330","351_medium_3_292","dot_cond2_sub351.txt","canvas-keyboard-response","3","66236","0.0-3.0","4/1/2024","12:13:17 PM"
"8781","7","63","2","[{""x"":-14,""y"":3},{""x"":6,""y"":15},{""x"":-2,""y"":-8},{""x"":10,""y"":-2},{""x"":8,""y"":9},{""x"":3,""y"":-9},{""x"":-13,""y"":7},{""x"":-14,""y"":-8},{""x"":-9,""y"":2}]","[{""x"":-10,""y"":-1},{""x"":12,""y"":2},{""x"":-10,""y"":-15},{""x"":6,""y"":6},{""x"":-7,""y"":5},{""x"":-9,""y"":3},{""x"":10,""y"":7},{""x"":-2,""y"":-12},{""x"":1,""y"":13}]","58_medium_1_283","58_medium_2_338","dot_cond2_sub58.txt","canvas-keyboard-response","5","75753","0.0-5.0","4/1/2024","12:13:26 PM"
"1970","4","63","3","[{""x"":2,""y"":13},{""x"":7,""y"":3},{""x"":-9,""y"":-14},{""x"":6,""y"":-11},{""x"":5,""y"":11},{""x"":-12,""y"":10},{""x"":0,""y"":1},{""x"":9,""y"":7},{""x"":8,""y"":-7}]","[{""x"":9,""y"":15},{""x"":7,""y"":-11},{""x"":-8,""y"":-14},{""x"":-13,""y"":-1},{""x"":-4,""y"":0},{""x"":15,""y"":4},{""x"":-15,""y"":14},{""x"":1,""y"":-4},{""x"":8,""y"":-4}]","101_mixed_2_335","101_mixed_3_316","dot_cond4_sub101.txt","canvas-keyboard-response","7","78426","0.0-7.0","4/1/2024","12:13:29 PM"
"4119","3","63","4","[{""x"":14,""y"":9},{""x"":-4,""y"":-15},{""x"":-14,""y"":0},{""x"":13,""y"":5},{""x"":15,""y"":-9},{""x"":-12,""y"":8},{""x"":8,""y"":-7},{""x"":-11,""y"":-5},{""x"":-9,""y"":10}]","[{""x"":-4,""y"":-11},{""x"":-14,""y"":-14},{""x"":1,""y"":12},{""x"":-2,""y"":-5},{""x"":9,""y"":-8},{""x"":-14,""y"":-9},{""x"":5,""y"":2},{""x"":8,""y"":-10},{""x"":9,""y"":12}]","72_mixed_1_309","72_mixed_2_277","dot_cond4_sub72.txt","canvas-keyboard-response","9","83225","0.0-9.0","4/1/2024","12:13:34 PM"
"3462","5","63","5","[{""x"":-4,""y"":-11},{""x"":-14,""y"":-14},{""x"":1,""y"":12},{""x"":-2,""y"":-5},{""x"":9,""y"":-8},{""x"":-14,""y"":-9},{""x"":5,""y"":2},{""x"":8,""y"":-10},{""x"":9,""y"":12}]","[{""x"":8,""y"":-12},{""x"":-12,""y"":-6},{""x"":14,""y"":12},{""x"":13,""y"":-7},{""x"":5,""y"":-6},{""x"":6,""y"":-4},{""x"":-2,""y"":-12},{""x"":15,""y"":-1},{""x"":-2,""y"":5}]","72_mixed_2_277","72_mixed_3_331","dot_cond4_sub72.txt","canvas-keyboard-response","11","87369","0.0-11.0","4/1/2024","12:13:38 PM"
"2145","4","63","6","[{""x"":8,""y"":4},{""x"":-12,""y"":4},{""x"":6,""y"":13},{""x"":-15,""y"":-11},{""x"":1,""y"":-6},{""x"":12,""y"":9},{""x"":-9,""y"":11},{""x"":-13,""y"":11},{""x"":-6,""y"":13}]","[{""x"":-1,""y"":3},{""x"":9,""y"":0},{""x"":-14,""y"":-9},{""x"":5,""y"":-1},{""x"":-13,""y"":-11},{""x"":-8,""y"":11},{""x"":-13,""y"":10},{""x"":11,""y"":-2},{""x"":14,""y"":-11}]","287_medium_2_335","287_medium_3_295","dot_cond2_sub287.txt","canvas-keyboard-response","13","90217","0.0-13.0","4/1/2024","12:13:41 PM"
"2062","2","63","7","[{""x"":2,""y"":12},{""x"":2,""y"":-9},{""x"":11,""y"":-8},{""x"":0,""y"":-8},{""x"":-6,""y"":-8},{""x"":9,""y"":-9},{""x"":6,""y"":4},{""x"":-10,""y"":-11},{""x"":15,""y"":-13}]","[{""x"":-5,""y"":9},{""x"":-13,""y"":-5},{""x"":-11,""y"":0},{""x"":-14,""y"":-13},{""x"":0,""y"":-15},{""x"":-3,""y"":1},{""x"":4,""y"":5},{""x"":-10,""y"":2},{""x"":8,""y"":14}]","75_high_1_345","75_high_3_336","dot_cond3_sub75.txt","canvas-keyboard-response","15","92969","0.0-15.0","4/1/2024","12:13:43 PM"
"2528","6","63","8","[{""x"":6,""y"":1},{""x"":-4,""y"":13},{""x"":16,""y"":0},{""x"":12,""y"":-4},{""x"":-9,""y"":-4},{""x"":6,""y"":-2},{""x"":-6,""y"":-5},{""x"":1,""y"":8},{""x"":8,""y"":10}]","[{""x"":-8,""y"":-8},{""x"":0,""y"":-7},{""x"":12,""y"":10},{""x"":-14,""y"":-10},{""x"":-1,""y"":-12},{""x"":11,""y"":-10},{""x"":-7,""y"":-10},{""x"":0,""y"":10},{""x"":-15,""y"":-14}]","232_mixed_1_314","232_mixed_3_315","dot_cond4_sub232.txt","canvas-keyboard-response","17","96201","0.0-17.0","4/1/2024","12:13:47 PM"
"1965","4","63","9","[{""x"":5,""y"":-6},{""x"":13,""y"":-12},{""x"":-14,""y"":-15},{""x"":-1,""y"":11},{""x"":2,""y"":-2},{""x"":5,""y"":-2},{""x"":10,""y"":7},{""x"":15,""y"":15},{""x"":-5,""y"":10}]","[{""x"":-11,""y"":-8},{""x"":-13,""y"":-11},{""x"":-2,""y"":4},{""x"":-2,""y"":1},{""x"":-6,""y"":-13},{""x"":-4,""y"":-2},{""x"":2,""y"":5},{""x"":-14,""y"":9},{""x"":-10,""y"":16}]","310_low_1_299","310_low_2_310","dot_cond1_sub310.txt","canvas-keyboard-response","19","98857","0.0-19.0","4/1/2024","12:13:49 PM"
"2197","4","63","10","[{""x"":-14,""y"":-9},{""x"":-6,""y"":-11},{""x"":-11,""y"":-9},{""x"":12,""y"":12},{""x"":-1,""y"":-9},{""x"":11,""y"":-14},{""x"":-12,""y"":6},{""x"":-13,""y"":0},{""x"":7,""y"":11}]","[{""x"":-4,""y"":11},{""x"":1,""y"":15},{""x"":4,""y"":-9},{""x"":-7,""y"":-4},{""x"":6,""y"":-3},{""x"":-10,""y"":10},{""x"":10,""y"":-6},{""x"":8,""y"":-11},{""x"":4,""y"":-12}]","340_high_1_300","340_high_2_288","dot_cond3_sub340.txt","canvas-keyboard-response","21","101737","0.0-21.0","4/1/2024","12:13:52 PM"
