"rt","response","sbjCode","trial","pattern_1","pattern_2","item_label_1","item_label_2","file","trial_type","trial_index","time_elapsed","internal_node_id","date","time"
"3570","3","87","1","[{""x"":12,""y"":-7},{""x"":1,""y"":10},{""x"":-3,""y"":2},{""x"":-14,""y"":15},{""x"":-7,""y"":8},{""x"":8,""y"":8},{""x"":14,""y"":-6},{""x"":12,""y"":-13},{""x"":8,""y"":-7}]","[{""x"":-2,""y"":-12},{""x"":14,""y"":-7},{""x"":-7,""y"":-9},{""x"":10,""y"":11},{""x"":-6,""y"":8},{""x"":5,""y"":11},{""x"":15,""y"":-2},{""x"":10,""y"":1},{""x"":6,""y"":4}]","100_high_1_327","100_high_3_303","dot_cond3_sub100.txt","canvas-keyboard-response","3","845977","0.0-3.0","4/4/2024","2:00:01 PM"
"5461","9","87","2","[{""x"":10,""y"":-7},{""x"":-7,""y"":-6},{""x"":-3,""y"":-11},{""x"":-1,""y"":13},{""x"":7,""y"":-8},{""x"":-13,""y"":3},{""x"":-4,""y"":5},{""x"":4,""y"":14},{""x"":-12,""y"":12}]","[{""x"":-7,""y"":8},{""x"":15,""y"":2},{""x"":-4,""y"":-10},{""x"":-12,""y"":-8},{""x"":4,""y"":15},{""x"":-9,""y"":-2},{""x"":-2,""y"":13},{""x"":4,""y"":-4},{""x"":-6,""y"":0}]","112_high_1_285","112_high_2_329","dot_cond3_sub112.txt","canvas-keyboard-response","5","852137","0.0-5.0","4/4/2024","2:00:08 PM"
"2643","1","87","3","[{""x"":5,""y"":-2},{""x"":10,""y"":-3},{""x"":0,""y"":14},{""x"":3,""y"":15},{""x"":5,""y"":-14},{""x"":2,""y"":3},{""x"":-6,""y"":-1},{""x"":4,""y"":-4},{""x"":7,""y"":-13}]","[{""x"":10,""y"":-4},{""x"":-4,""y"":-7},{""x"":14,""y"":4},{""x"":1,""y"":-6},{""x"":11,""y"":7},{""x"":10,""y"":3},{""x"":2,""y"":-9},{""x"":2,""y"":1},{""x"":8,""y"":6}]","12_high_1_275","12_high_3_312","dot_cond3_sub12.txt","canvas-keyboard-response","7","855464","0.0-7.0","4/4/2024","2:00:11 PM"
"2078","9","87","4","[{""x"":-5,""y"":2},{""x"":-11,""y"":8},{""x"":4,""y"":10},{""x"":10,""y"":11},{""x"":15,""y"":13},{""x"":12,""y"":2},{""x"":-15,""y"":-7},{""x"":5,""y"":0},{""x"":2,""y"":6}]","[{""x"":-8,""y"":-15},{""x"":-7,""y"":-4},{""x"":6,""y"":-1},{""x"":3,""y"":-9},{""x"":-12,""y"":-8},{""x"":1,""y"":14},{""x"":-6,""y"":-2},{""x"":15,""y"":4},{""x"":12,""y"":-15}]","12_mixed_1_331","12_mixed_2_349","dot_cond4_sub12.txt","canvas-keyboard-response","9","858216","0.0-9.0","4/4/2024","2:00:14 PM"
"2352","8","87","5","[{""x"":5,""y"":9},{""x"":8,""y"":-11},{""x"":5,""y"":-3},{""x"":-4,""y"":-1},{""x"":1,""y"":13},{""x"":9,""y"":0},{""x"":16,""y"":6},{""x"":5,""y"":6},{""x"":15,""y"":-10}]","[{""x"":11,""y"":-6},{""x"":-13,""y"":-7},{""x"":6,""y"":15},{""x"":3,""y"":-12},{""x"":-4,""y"":-5},{""x"":-2,""y"":-12},{""x"":0,""y"":-8},{""x"":-9,""y"":4},{""x"":1,""y"":15}]","276_mixed_2_316","276_mixed_3_311","dot_cond4_sub276.txt","canvas-keyboard-response","11","861256","0.0-11.0","4/4/2024","2:00:17 PM"
"4646","3","87","6","[{""x"":4,""y"":4},{""x"":2,""y"":-7},{""x"":-11,""y"":11},{""x"":4,""y"":-10},{""x"":-4,""y"":-3},{""x"":8,""y"":4},{""x"":0,""y"":-9},{""x"":-6,""y"":-11},{""x"":-6,""y"":4}]","[{""x"":12,""y"":1},{""x"":-4,""y"":9},{""x"":-14,""y"":-6},{""x"":-11,""y"":-1},{""x"":6,""y"":1},{""x"":14,""y"":-8},{""x"":4,""y"":16},{""x"":9,""y"":-13},{""x"":-2,""y"":12}]","28_mixed_1_284","28_mixed_2_353","dot_cond4_sub28.txt","canvas-keyboard-response","13","866585","0.0-13.0","4/4/2024","2:00:22 PM"
"1729","1","87","7","[{""x"":11,""y"":-8},{""x"":4,""y"":-7},{""x"":12,""y"":-3},{""x"":-9,""y"":3},{""x"":5,""y"":2},{""x"":-5,""y"":4},{""x"":10,""y"":2},{""x"":-3,""y"":9},{""x"":14,""y"":5}]","[{""x"":-13,""y"":5},{""x"":-4,""y"":8},{""x"":-4,""y"":-13},{""x"":6,""y"":7},{""x"":7,""y"":16},{""x"":-13,""y"":14},{""x"":1,""y"":15},{""x"":9,""y"":10},{""x"":-9,""y"":-11}]","233_low_1_285","233_low_3_342","dot_cond1_sub233.txt","canvas-keyboard-response","15","869000","0.0-15.0","4/4/2024","2:00:24 PM"
"4527","7","87","8","[{""x"":4,""y"":-9},{""x"":7,""y"":4},{""x"":9,""y"":7},{""x"":-14,""y"":14},{""x"":1,""y"":-4},{""x"":-11,""y"":-2},{""x"":0,""y"":-2},{""x"":-4,""y"":-11},{""x"":-3,""y"":-4}]","[{""x"":4,""y"":7},{""x"":-4,""y"":1},{""x"":-6,""y"":-7},{""x"":3,""y"":-9},{""x"":0,""y"":-7},{""x"":0,""y"":1},{""x"":-13,""y"":4},{""x"":-12,""y"":12},{""x"":-5,""y"":-4}]","123_medium_1_315","123_medium_3_272","dot_cond2_sub123.txt","canvas-keyboard-response","17","874200","0.0-17.0","4/4/2024","2:00:30 PM"
"1968","6","87","9","[{""x"":11,""y"":11},{""x"":6,""y"":5},{""x"":-14,""y"":15},{""x"":5,""y"":-7},{""x"":-5,""y"":-11},{""x"":15,""y"":-1},{""x"":-6,""y"":-1},{""x"":15,""y"":10},{""x"":-14,""y"":11}]","[{""x"":-14,""y"":9},{""x"":9,""y"":-3},{""x"":10,""y"":-14},{""x"":5,""y"":-13},{""x"":0,""y"":10},{""x"":15,""y"":-5},{""x"":5,""y"":4},{""x"":-9,""y"":-9},{""x"":15,""y"":9}]","326_low_1_275","326_low_2_279","dot_cond1_sub326.txt","canvas-keyboard-response","19","876837","0.0-19.0","4/4/2024","2:00:32 PM"
"1814","1","87","10","[{""x"":15,""y"":2},{""x"":10,""y"":6},{""x"":-3,""y"":6},{""x"":-15,""y"":9},{""x"":10,""y"":1},{""x"":-12,""y"":-2},{""x"":9,""y"":-4},{""x"":-1,""y"":-3},{""x"":7,""y"":3}]","[{""x"":-1,""y"":0},{""x"":-11,""y"":-7},{""x"":14,""y"":-9},{""x"":-3,""y"":10},{""x"":-3,""y"":15},{""x"":-9,""y"":-10},{""x"":2,""y"":14},{""x"":13,""y"":12},{""x"":9,""y"":-5}]","40_mixed_2_301","40_mixed_3_317","dot_cond4_sub40.txt","canvas-keyboard-response","21","879348","0.0-21.0","4/4/2024","2:00:35 PM"
